"ESTRATO","DEPARTAMENTO","P204","P205_A","P612","P613","P614_T","P615_T","P617","P619","P621","P622_1","P622_2","P625","P635","P636","P638_1","P638_2","P638_3","P638_4","P639_1","P639_1_1","P639_1_2","P639_1_3","P639_2"
3,"AREQUIPA",1,35,3,2,NA,72,1,2,3,300,0,1,3,2,2,2,2,2,1,1,4,3,2
3,"AREQUIPA",1,24,3,2,NA,57,1,2,3,525,0,1,3,1,2,2,2,2,1,1,6,2,2
3,"AREQUIPA",1,32,4,2,4,72,1,2,4,900,300,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,36,4,2,2,90,1,2,4,200,800,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,37,3,1,NA,51,1,2,4,1350,0,1,2,1,2,2,2,2,1,2,4,2,2
3,"AREQUIPA",2,26,3,2,6,78,2,2,4,600,156,1,3,1,2,2,2,2,1,2,4,1,2
3,"AREQUIPA",1,29,4,1,NA,54,1,2,2,200,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,27,3,1,2,50,1,2,3,350,192,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,30,4,2,16,63,1,2,4,930,0,1,3,1,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",2,23,3,2,NA,72,2,2,3,450,0,2,1,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,51,3,2,30,36,1,2,4,1200,0,1,3,1,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",2,19,3,2,3,46,1,2,4,930,180,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,58,4,2,5,58,1,2,4,300,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,44,3,2,5,48,1,2,4,1500,0,1,1,1,2,2,2,2,1,1,2,2,2
3,"AREQUIPA",1,36,3,2,2,51,1,2,1,40,14,1,2,1,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",2,40,3,1,4,47,1,2,3,225,0,1,3,1,2,2,2,2,1,1,2,1,2
2,"AREQUIPA",1,22,4,2,5,99,2,2,2,240,160,1,3,1,2,2,2,2,1,1,2,3,2
2,"AREQUIPA",1,23,4,2,4,84,1,2,2,240,0,1,3,1,2,2,2,2,1,2,2,1,2
3,"AREQUIPA",1,27,4,2,2,72,2,2,4,1000,0,1,1,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,25,3,2,3,80,2,2,3,400,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,41,3,1,4,52,2,2,4,1800,0,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,34,3,1,90,52,2,2,4,3000,0,2,3,1,2,2,2,2,1,2,4,2,2
3,"AREQUIPA",2,30,3,1,20,49,2,2,2,600,0,2,2,1,2,2,2,2,1,2,4,2,2
3,"AREQUIPA",2,33,3,1,4,24,1,2,4,900,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,57,3,2,2,48,2,2,2,125,0,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,39,4,2,2,60,2,2,2,250,0,1,3,1,2,2,2,2,1,2,6,2,2
3,"AREQUIPA",1,23,4,2,2,72,2,1,3,350,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,28,3,2,3,84,2,2,4,850,0,1,1,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,32,3,1,13,60,2,2,4,1053,0,1,3,1,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",2,33,3,2,1,36,2,2,4,350,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,26,3,2,2,94,2,2,3,450,0,2,3,1,1,2,2,2,1,1,4,2,2
3,"AREQUIPA",1,29,3,2,2,112,2,2,3,500,0,1,3,1,2,2,2,2,1,2,4,2,2
3,"AREQUIPA",2,22,3,2,2,42,2,2,4,930,0,2,1,2,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",2,22,3,2,3,60,2,2,4,850,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,31,3,2,1,84,2,2,3,700,0,2,3,1,2,2,2,2,1,2,4,1,2
3,"AREQUIPA",2,37,3,2,4,60,2,2,3,460,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,14,3,2,8,52,2,2,2,200,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,54,3,1,25,48,2,2,4,3500,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,24,3,2,8,72,2,2,3,300,0,1,3,2,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,29,3,1,14,40,2,2,4,1450,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,27,3,1,4,60,2,2,3,420,0,1,3,2,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,46,3,2,10,48,2,2,2,200,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,21,3,2,5,72,2,2,3,350,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,24,3,2,3,84,2,2,3,460,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,32,3,2,4,54,2,2,3,420,0,1,3,2,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,39,3,1,5,72,2,2,3,450,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,38,3,1,7,60,2,2,3,400,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,23,3,1,3,70,2,2,2,250,0,2,3,1,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",1,21,3,2,4,68,2,2,3,460,0,2,3,2,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,25,3,2,10,60,2,2,3,400,0,2,3,2,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",1,22,3,2,4,76,2,2,3,350,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,28,4,2,NA,54,1,2,3,600,0,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,28,3,2,NA,44,2,1,4,930,60,2,3,1,2,2,2,2,1,2,4,1,2
3,"AREQUIPA",2,30,3,2,5,84,2,2,2,300,0,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,28,3,2,NA,48,1,2,4,930,50,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,25,3,2,6,44,1,2,4,930,0,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,25,3,2,6,66,1,1,4,930,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,23,3,2,6,54,1,1,4,930,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,26,3,2,NA,18,1,1,4,1559,364,1,1,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,28,3,2,NA,44,2,2,4,930,58,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,24,4,2,3,54,1,2,3,465,0,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,23,3,2,7,60,1,2,4,930,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,24,3,1,10,58,1,2,4,930,0,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,27,4,2,40,48,1,2,3,465,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,36,3,1,40,48,1,2,4,1200,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,28,4,2,8,48,1,1,3,400,0,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,30,4,2,NA,66,1,2,4,1300,0,2,1,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,28,4,2,30,54,1,2,4,930,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,39,3,2,5,72,1,2,4,1200,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,34,4,2,5,54,1,2,4,930,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,46,3,2,4,48,1,1,4,800,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,26,4,2,3,66,1,2,3,400,0,2,1,1,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",1,24,3,2,8,63,1,2,3,550,0,2,1,1,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",1,24,3,2,3,66,1,2,4,900,0,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,30,3,2,6,48,1,1,3,500,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,34,4,2,6,48,1,1,3,430,0,1,1,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,29,3,1,4,25,1,2,3,300,0,2,1,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,22,4,2,4,60,1,1,3,450,0,2,1,2,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,37,3,1,8,60,1,2,2,350,0,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,50,3,2,3,70,2,2,3,400,0,1,2,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,19,3,2,6,72,2,1,4,850,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,37,4,2,4,55,1,1,3,500,150,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,29,3,1,6,48,1,2,4,930,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",1,42,4,2,3,88,2,2,4,1000,500,1,2,1,2,2,2,2,1,1,4,3,2
2,"AREQUIPA",2,33,3,1,25,40,1,2,4,1500,0,1,2,1,2,2,2,2,1,2,4,1,2
2,"AREQUIPA",2,34,3,2,2,44,1,2,3,462,0,2,1,1,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",1,26,4,2,5,36,1,1,1,30,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,26,4,2,1,30,1,1,1,60,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,19,3,1,5,84,2,2,3,450,180,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,31,4,1,10,48,2,2,3,475,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,45,6,2,7,60,2,2,4,950,300,1,3,1,1,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,26,4,2,11,59,2,2,3,400,180,2,3,1,2,2,2,2,1,2,2,1,2
3,"AREQUIPA",2,32,3,2,8,55,2,2,4,800,0,2,3,1,2,2,2,2,1,1,2,1,2
2,"AREQUIPA",1,36,3,1,8,54,2,2,3,600,0,2,2,1,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",2,37,6,2,1,35,1,1,4,600,480,2,3,1,2,2,2,2,1,2,4,1,2
2,"AREQUIPA",1,18,4,2,6,72,2,2,1,30,0,1,2,2,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,29,4,2,5,63,1,2,2,300,0,2,1,1,2,2,2,2,1,1,3,2,2
3,"AREQUIPA",1,20,3,2,11,106,2,2,2,350,250,2,3,2,2,2,2,2,1,1,3,1,2
2,"AREQUIPA",2,32,3,2,NA,61,2,2,2,250,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,20,3,2,5,84,1,2,2,250,45,2,3,2,2,2,2,2,1,2,2,1,2
3,"AREQUIPA",2,20,3,2,6,84,1,2,2,210,48,2,3,1,2,2,2,2,1,2,2,1,2
3,"AREQUIPA",1,29,4,2,6,72,1,2,2,200,100,1,2,1,2,2,2,2,1,2,2,1,2
3,"AREQUIPA",1,28,4,2,45,55,1,2,2,250,0,2,1,1,2,2,2,2,1,2,3,1,2
3,"AREQUIPA",2,25,3,2,3,66,1,2,4,930,0,2,2,1,2,2,2,2,1,2,4,1,2
3,"AREQUIPA",1,32,3,1,25,86,1,2,4,1500,0,2,2,1,2,2,2,2,1,2,2,2,2
3,"AREQUIPA",2,29,3,2,3,66,1,2,4,930,200,2,3,1,2,2,2,2,1,2,3,2,2
3,"AREQUIPA",1,25,4,2,70,30,1,2,1,45,0,2,2,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,29,4,2,12,84,1,2,1,31,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,26,3,2,18,70,1,2,3,450,104,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,40,4,2,NA,72,1,2,4,1400,150,2,3,1,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",2,38,3,2,7,50,1,2,3,450,90,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,28,4,2,11,60,1,2,2,290,36,2,3,1,2,2,2,2,1,2,3,1,2
3,"AREQUIPA",1,26,4,2,10,60,1,2,2,245,90,2,3,1,2,2,2,2,1,2,4,1,2
3,"AREQUIPA",1,26,4,2,35,68,1,2,4,930,0,2,2,1,2,2,2,2,1,2,3,2,2
3,"AREQUIPA",2,23,3,1,NA,66,1,2,4,930,0,2,2,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,46,4,2,4,66,1,2,1,50,8,2,3,1,2,2,2,2,1,2,3,2,2
3,"AREQUIPA",2,23,3,2,3,35,1,2,2,120,0,2,2,1,2,2,2,2,1,2,3,2,2
3,"AREQUIPA",1,26,3,2,5,72,1,2,4,1100,200,2,3,1,2,2,2,2,1,2,4,1,2
3,"AREQUIPA",2,22,3,2,5,84,1,2,4,800,200,2,1,1,2,2,2,2,1,2,4,1,2
3,"AREQUIPA",2,22,3,2,6,72,1,2,4,800,220,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",1,22,3,2,2,40,2,1,1,40,10,2,2,1,2,2,2,2,1,1,3,1,2
2,"AREQUIPA",1,19,4,2,5,42,1,1,1,50,8,2,1,1,2,2,2,2,1,1,4,1,2
2,"AREQUIPA",2,35,3,2,3,48,2,1,4,930,0,2,1,1,2,2,2,2,1,1,4,2,2
2,"AREQUIPA",1,23,4,2,2,78,2,2,2,150,60,2,2,1,2,2,2,2,1,1,5,2,2
2,"AREQUIPA",1,31,4,2,5,48,1,2,3,600,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",1,29,4,2,4,36,2,2,2,300,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",1,42,3,1,35,92,2,2,4,930,0,2,3,1,2,2,2,2,1,1,4,1,2
2,"AREQUIPA",2,32,4,2,4,58,2,2,3,400,0,1,3,1,2,2,2,2,1,1,5,2,2
2,"AREQUIPA",1,35,3,2,15,60,1,1,4,930,0,1,1,1,2,2,2,2,1,1,5,2,2
2,"AREQUIPA",1,30,4,2,15,54,2,1,3,500,96,1,3,1,2,2,2,2,1,1,3,1,2
2,"AREQUIPA",1,29,4,2,20,54,2,1,4,930,240,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",2,33,4,2,15,54,2,2,4,930,240,1,1,1,2,2,2,2,1,1,4,1,2
2,"AREQUIPA",1,35,3,2,25,63,2,2,2,250,0,2,1,1,2,2,2,2,1,1,4,1,2
2,"AREQUIPA",2,33,3,2,30,48,2,2,2,200,0,2,1,1,2,2,2,2,1,1,4,1,2
2,"AREQUIPA",2,25,3,2,25,48,2,2,2,200,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",1,29,3,2,25,48,2,2,2,200,0,2,1,1,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",1,28,4,2,48,60,2,2,3,500,0,1,3,1,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",2,28,3,2,45,48,2,2,4,930,0,1,1,1,2,2,2,2,1,1,4,2,2
2,"AREQUIPA",1,18,4,2,5,85,2,1,2,255,78,2,3,2,2,2,2,2,1,1,3,1,2
2,"AREQUIPA",1,20,4,2,5,85,1,1,2,255,78,2,3,1,2,2,2,2,1,1,3,1,2
2,"AREQUIPA",2,26,4,2,3,48,2,2,2,180,72,1,3,2,2,2,2,2,1,1,4,1,2
2,"AREQUIPA",1,31,4,2,10,63,1,1,2,360,0,2,3,1,2,2,2,2,1,1,3,2,2
2,"AREQUIPA",1,37,4,2,NA,64,1,2,3,700,0,2,2,1,2,2,2,2,1,1,4,1,2
2,"AREQUIPA",1,20,4,2,3,52,1,2,2,210,42,1,2,1,2,2,2,2,1,1,4,2,2
2,"AREQUIPA",1,25,4,2,5,48,1,2,2,300,42,1,3,1,2,2,2,2,1,1,2,1,2
2,"AREQUIPA",1,36,3,2,3,72,1,2,3,460,155,2,3,1,2,2,2,2,1,1,4,1,2
2,"AREQUIPA",1,44,3,2,7,79,1,2,3,475,78,2,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,19,3,1,5,42,1,2,4,800,182,2,3,2,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",2,47,4,2,6,43,1,2,2,210,48,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",1,30,3,2,5,48,1,2,3,479,0,2,1,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,19,3,2,3,73,2,2,4,800,8,1,1,2,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,33,3,2,2,20,2,2,4,600,0,1,1,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,20,6,2,1,36,2,2,3,400,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
2,"AREQUIPA",1,32,3,2,5,72,2,1,4,930,0,2,3,1,2,2,2,2,1,1,4,2,2
3,"AREQUIPA",2,66,4,2,8,56,2,2,4,930,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"AREQUIPA",2,40,4,2,3,63,2,2,2,210,70,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,43,4,2,2,60,2,2,4,900,0,1,1,1,2,2,2,2,1,1,4,3,2
3,"AREQUIPA",2,31,3,2,6,60,2,2,3,350,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,38,3,1,8,48,2,2,3,515,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",2,38,4,2,15,51,2,2,1,40,8,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,44,4,1,3,72,2,2,2,315,0,1,3,1,2,2,2,2,1,1,4,1,2
3,"AREQUIPA",1,27,3,2,7,54,2,2,3,400,150,1,3,1,2,2,2,2,1,1,3,1,2
3,"AREQUIPA",2,30,4,2,7,84,2,2,3,350,150,1,3,1,2,2,2,2,1,1,2,1,2
3,"AREQUIPA",1,40,4,2,7,70,2,2,3,400,150,1,3,2,2,2,2,2,1,1,3,2,2
2,"CALLAO",2,26,4,2,9,48,1,2,2,300,0,1,2,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",2,25,4,2,6,40,2,1,2,200,100,1,3,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",1,43,3,2,50,84,2,2,2,300,0,2,3,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",2,37,3,2,10,72,1,2,2,250,0,1,3,1,2,2,2,2,1,1,3,1,2
2,"CALLAO",1,32,3,2,16,84,1,2,3,750,0,1,3,1,2,2,2,2,1,1,3,1,2
2,"CALLAO",1,52,3,2,3,72,2,2,2,180,36,1,1,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",2,52,6,2,1,36,1,1,2,100,36,1,1,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",1,20,3,2,11,60,2,2,3,950,42,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",2,30,3,2,4,72,1,1,2,220,72,1,2,1,2,2,2,2,2,NA,NA,NA,1
2,"CALLAO",2,43,3,2,10,40,1,1,3,600,0,1,3,1,2,2,2,2,1,1,3,3,2
2,"CALLAO",2,17,3,2,5,84,2,2,2,200,0,2,1,1,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",1,24,4,2,2,64,2,2,1,80,0,2,2,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",2,20,3,2,11,60,1,2,2,200,48,1,1,1,2,2,2,2,1,1,4,2,2
2,"CALLAO",1,21,4,2,6,75,1,1,1,45,0,1,2,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",2,22,3,2,10,60,1,2,2,100,48,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",1,24,4,2,4,72,1,2,2,200,36,1,3,1,2,2,2,2,1,1,2,1,2
2,"CALLAO",1,27,3,2,12,50,2,1,3,750,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",2,26,3,2,12,50,2,2,3,500,0,1,3,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",1,29,3,2,0,70,2,2,4,900,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",2,35,3,2,3,72,1,2,3,1100,0,1,3,1,2,2,2,2,1,1,4,2,2
2,"CALLAO",1,39,3,2,5,84,2,1,3,1000,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",1,29,3,1,10,45,2,2,4,1200,280,2,3,1,2,2,2,2,1,1,4,2,2
2,"CALLAO",2,26,3,2,5,72,2,2,3,500,0,1,3,1,2,2,2,2,2,NA,NA,NA,1
2,"CALLAO",1,45,4,2,4,72,2,2,2,240,0,1,3,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",1,53,3,2,12,70,1,1,2,240,91,1,3,1,2,2,2,2,1,1,2,1,2
2,"CALLAO",1,22,4,2,5,48,2,2,2,232,78,1,3,1,2,2,2,2,1,1,4,2,2
2,"CALLAO",1,42,4,2,5,72,2,1,2,165,0,2,1,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",1,31,4,2,5,72,2,2,2,165,0,2,3,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",1,34,3,1,0,48,2,1,4,1200,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",1,29,4,2,3,70,2,1,4,850,0,1,3,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",2,26,6,2,1,54,2,1,4,500,0,1,2,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",1,31,4,2,3,60,1,1,2,300,55,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",1,50,3,1,20,44,2,2,4,2500,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",2,32,3,2,5,30,2,2,2,400,100,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",1,31,4,2,8,72,2,2,3,200,50,1,1,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",1,30,4,2,15,60,1,2,3,250,40,1,1,2,2,2,2,2,1,1,2,1,2
2,"CALLAO",2,28,4,2,11,72,2,2,3,200,80,1,1,1,2,2,2,2,1,1,3,1,2
2,"CALLAO",2,24,4,2,11,72,1,1,3,200,80,1,1,2,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",2,25,3,2,6,50,1,1,3,180,50,1,1,1,2,2,2,2,1,1,2,1,2
2,"CALLAO",2,26,3,2,6,50,1,1,3,150,60,1,1,1,2,2,2,2,1,1,3,1,2
2,"CALLAO",2,46,3,2,15,50,1,1,4,900,0,1,1,1,2,2,2,2,1,1,3,2,2
2,"CALLAO",2,43,4,2,7,70,1,1,3,200,50,1,1,2,2,2,2,2,2,NA,NA,NA,2
2,"CALLAO",1,30,4,2,8,72,1,2,3,400,85,1,1,1,2,2,2,2,1,1,3,1,2
2,"CALLAO",1,31,4,2,11,72,1,2,2,180,60,1,1,1,2,2,2,2,1,1,2,1,2
2,"CALLAO",2,27,3,2,15,50,1,1,4,850,120,1,2,2,2,2,2,2,1,1,3,1,2
1,"CALLAO",1,17,4,2,4,78,2,2,1,20,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
1,"CALLAO",1,20,4,2,6,72,2,2,1,40,0,1,3,1,2,2,2,2,1,1,3,1,2
1,"CALLAO",1,35,4,2,3,48,2,2,2,360,48,1,1,1,2,2,2,2,1,1,3,3,2
1,"CALLAO",1,20,4,2,3,60,2,2,2,300,0,1,3,1,2,2,2,2,1,1,3,1,2
1,"CALLAO",1,24,4,2,2,65,2,2,2,180,9,1,3,1,2,2,2,2,1,1,2,1,2
1,"CALLAO",1,30,4,2,9,72,2,2,2,290,6,1,3,1,2,2,2,2,1,1,2,1,2
1,"CALLAO",2,25,3,2,9,40,2,2,1,30,5,1,3,2,2,2,2,2,2,NA,NA,NA,2
1,"CALLAO",1,24,4,2,4,48,2,2,2,300,20,1,2,1,2,2,2,2,1,1,3,1,2
1,"CALLAO",1,37,4,2,4,56,2,2,2,300,50,1,3,1,2,2,2,2,1,1,2,1,2
1,"CALLAO",1,30,4,2,20,48,2,2,2,350,0,1,2,1,2,2,2,2,1,1,3,1,2
1,"CALLAO",1,31,4,2,10,60,2,2,2,280,0,1,3,1,2,2,2,2,1,1,2,1,2
1,"CALLAO",1,25,4,2,9,66,2,2,2,250,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
1,"CALLAO",2,18,3,2,3,48,2,2,2,250,0,1,2,2,2,2,2,2,2,NA,NA,NA,2
1,"CALLAO",1,20,4,2,7,40,2,2,4,1200,0,1,3,2,2,2,2,2,1,1,2,1,2
2,"CALLAO",2,39,3,2,3,60,2,2,1,30,3,1,2,1,2,2,2,2,1,1,3,1,2
2,"CALLAO",1,35,3,2,3,104,1,2,4,930,20,1,3,1,2,2,2,2,1,1,3,1,2
2,"CALLAO",1,23,4,2,5,72,2,2,2,180,0,1,2,1,2,2,2,2,1,1,2,1,2
2,"CALLAO",1,22,3,2,1,60,2,2,2,200,0,2,3,1,2,2,2,2,1,1,3,1,2
2,"CALLAO",2,26,3,2,1,60,2,2,2,250,0,2,3,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",2,25,3,2,2,54,2,1,2,200,0,1,3,1,2,2,2,2,1,1,2,1,2
1,"CALLAO",2,32,3,2,7,40,1,2,4,930,0,1,3,1,2,2,2,2,1,1,4,1,2
1,"CALLAO",1,25,4,2,6,58,1,1,2,250,60,2,3,1,2,2,2,2,1,1,4,1,2
1,"CALLAO",2,30,3,2,2,60,2,1,2,200,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
1,"CALLAO",1,30,3,2,4,60,2,1,2,220,0,1,3,1,2,2,2,2,1,1,4,1,2
1,"CALLAO",1,28,4,2,2,84,2,2,1,50,0,1,3,1,2,2,2,2,1,1,4,1,2
1,"CALLAO",2,42,3,2,3,54,2,2,2,180,72,1,3,1,2,2,2,2,1,1,3,1,2
2,"CALLAO",1,57,4,2,5,66,2,2,2,120,0,1,3,1,2,2,2,2,1,1,2,1,2
2,"CALLAO",1,23,3,2,2,72,2,1,2,150,48,1,3,1,2,2,2,2,1,1,2,1,2
2,"CALLAO",1,33,3,2,5,84,2,2,2,150,0,1,3,1,2,2,2,2,1,1,2,1,2
2,"CALLAO",2,36,3,2,5,84,2,2,2,150,0,1,3,1,2,2,2,2,1,1,2,1,2
2,"CALLAO",1,34,3,2,15,66,2,2,4,1600,0,2,1,1,2,2,2,2,1,1,4,2,2
2,"CALLAO",1,30,4,2,30,64,2,2,2,300,60,2,1,1,2,2,2,2,1,1,4,1,2
2,"CALLAO",2,28,3,2,3,60,1,1,2,200,0,1,3,1,2,2,2,2,1,1,2,1,2
