"ESTRATO","DEPARTAMENTO","P204","P205_A","P608","P612","P613","P614","P614_T","P615_1","P615_2","P615_3","P615_4","P615_5","P615_6","P615_7","P615_8","P615_9","P615_10","P615_11","P615_12","P615_13","P615_14","P615_T","P616","P616A","P617","P618","P619","P620","P621","P622_1","P622_2","P623_1","P623_2","P623_3","P624_1","P624_2","P624_3","P624_4","P625","P626","P627","P628","P629","P630","P631","P632_1","P632_2","P632_3","P632_4","P632_5","P632_6","P632_7","P632_8","P632_9","P632_10","P632_I","P633","P634_1","P634_2","P634_3","P634_4","P634_5","P634_6","P634_7","P635","P636","P638_1","P638_1_1","P638_1_2","P638_2","P638_2_1","P638_2_2","P638_3","P638_3_1","P638_3_2","P638_4","P638_4_1","P638_4_2","P639_1","P639_1_1","P639_1_2","P639_1_3","P639_2","P639_2_1","P639_2_2","P639_2_3"
4,"LIMA",2,33,NA,3,2,1,15,5,10,10,10,10,10,5,0,0,0,0,0,0,0,60,1,NA,2,NA,2,1,2,250,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
3,"LIMA",1,50,NA,3,2,1,15,8,12,12,12,12,12,5,0,0,0,0,0,0,0,73,1,NA,2,NA,2,1,2,300,0,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,4,1,2,NA,NA,NA
3,"LIMA",1,30,NA,3,2,1,15,8,10,10,10,10,10,0,0,0,0,0,0,0,0,58,1,NA,2,NA,2,1,2,300,60,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
3,"LIMA",2,36,NA,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,2,NA,2,6,2,240,0,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,4,1,2,NA,NA,NA
3,"LIMA",1,19,NA,3,2,1,15,0,9,9,9,9,9,9,0,0,0,0,0,0,0,54,1,NA,2,NA,2,1,2,250,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,2,1,2,NA,NA,NA
3,"LIMA",1,34,NA,3,2,1,5,8,9,9,0,8,0,9,0,0,0,0,0,0,0,43,1,NA,2,NA,2,1,3,500,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,3,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
3,"LIMA",2,24,NA,3,2,1,5,9,9,0,9,9,9,9,0,0,0,0,0,0,0,54,1,NA,1,2,2,1,3,450,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,2,1,2,NA,NA,NA
3,"LIMA",1,43,NA,3,2,2,30,5,0,0,0,0,8,8,0,0,0,0,0,0,0,21,2,40,1,1,1,1,2,280,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,3,1,2,NA,NA,NA
3,"LIMA",2,44,NA,3,2,2,30,5,0,0,0,0,8,8,0,0,0,0,0,0,0,21,2,40,1,1,1,1,2,280,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,3,1,2,NA,NA,NA
3,"LIMA",1,22,NA,3,2,1,3,8,8,8,8,0,8,8,0,0,0,0,0,0,0,48,1,NA,2,NA,2,1,2,150,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
3,"LIMA",1,18,NA,3,2,2,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,30,1,1,1,1,2,90,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
3,"LIMA",1,19,NA,3,2,2,30,5,0,0,0,0,0,8,0,0,0,0,0,0,0,13,2,30,1,1,1,1,2,120,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
3,"LIMA",1,27,NA,3,2,1,3,9,9,9,9,9,9,9,0,0,0,0,0,0,0,63,1,NA,2,NA,2,1,2,180,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,3,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,2,1,2,NA,NA,NA
3,"LIMA",2,45,NA,3,2,1,2,0,9,9,9,9,9,9,0,0,0,0,0,0,0,54,1,NA,2,NA,2,1,2,250,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,3,1,2,NA,NA,NA
5,"LIMA",1,31,NA,3,2,1,4,13,13,0,13,0,13,13,0,0,0,0,0,0,0,65,1,NA,2,NA,2,1,2,280,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,2,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,3,1,2,NA,NA,NA
5,"LIMA",1,29,NA,3,2,1,3,11,11,11,0,11,11,11,0,0,0,0,0,0,0,66,1,NA,2,NA,2,1,2,250,48,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,3,1,2,NA,NA,NA
5,"LIMA",1,51,NA,3,1,1,2,0,8,8,8,8,8,8,0,0,0,0,0,0,0,48,1,NA,2,NA,1,6,1,60,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
3,"LIMA",1,28,NA,3,2,1,5,0,12,12,12,12,12,12,0,0,0,0,0,0,0,72,1,NA,2,NA,2,1,2,350,0,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
3,"LIMA",2,27,NA,3,1,1,7,0,6,6,6,12,0,0,0,0,0,0,0,0,0,30,2,36,1,2,2,1,1,500,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,3,1,2,NA,NA,NA
3,"LIMA",1,19,NA,3,2,1,6,0,10,10,10,10,10,4,6,0,0,0,0,0,0,60,1,NA,1,1,2,1,3,475,0,NA,NA,NA,150,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,3,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,6,1,2,NA,NA,NA
4,"LIMA",1,30,NA,3,2,1,10,0,10,10,10,10,10,10,0,0,0,0,0,0,0,60,1,NA,2,NA,2,1,2,600,0,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
3,"LIMA",1,30,NA,3,2,1,3,0,10,10,10,10,10,10,0,0,0,0,0,0,0,60,1,NA,1,1,2,1,2,300,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,2,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,2,4,1,2,NA,NA,NA
3,"LIMA",1,18,NA,3,2,1,4,2,10,10,10,10,10,10,0,0,0,0,0,0,0,62,2,60,1,1,1,1,2,200,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,2,4,1,2,NA,NA,NA
3,"LIMA",1,24,NA,3,2,1,2,15,0,3,0,0,8,0,0,0,0,0,0,0,0,26,2,70,1,1,1,1,4,1200,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,1,4,760,1,2,2,1,2,NA,NA,NA
4,"LIMA",2,43,NA,3,2,1,6,0,10,10,10,10,10,10,0,0,0,0,0,0,0,60,1,NA,2,NA,2,1,3,1500,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,2,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
4,"LIMA",1,39,NA,3,1,5,600,0,10,12,12,12,12,10,0,0,0,0,0,0,0,68,1,NA,2,NA,2,1,3,3500,0,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,0,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,4,3,2,NA,NA,NA
3,"LIMA",1,27,NA,3,2,1,2,10,10,10,10,10,0,10,0,0,0,0,0,0,0,60,1,NA,2,NA,2,1,2,180,0,NA,NA,NA,200,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,2,4,1,2,NA,NA,NA
3,"LIMA",1,34,NA,3,2,1,2,15,15,15,15,15,15,15,0,0,0,0,0,0,0,105,1,NA,2,NA,2,1,2,237,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,3,1,2,NA,NA,NA
3,"LIMA",2,32,NA,6,2,1,2,0,15,15,15,15,15,15,0,0,0,0,0,0,0,90,1,NA,2,NA,2,1,4,800,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,3,1,2,NA,NA,NA
3,"ICA",1,45,NA,3,1,1,6,0,9,9,9,9,9,9,0,0,0,0,0,0,0,54,1,NA,2,NA,2,1,2,380,120,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,4,2,2,NA,NA,NA
4,"ICA",1,34,NA,3,2,1,20,7,10,10,10,10,10,10,0,0,0,0,0,0,0,67,1,NA,2,NA,2,1,2,385,0,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
4,"ICA",2,35,NA,3,2,1,8,9,9,9,9,9,9,0,0,0,0,0,0,0,0,54,1,NA,1,2,2,1,2,240,90,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,2,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,6,1,2,NA,NA,NA
4,"ICA",2,29,NA,3,2,1,4,9,9,9,9,9,9,9,0,0,0,0,0,0,0,63,1,NA,2,NA,2,1,1,35,10,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,2,1,2,NA,NA,NA
4,"ICA",1,38,NA,3,1,2,50,8,8,8,8,8,8,8,0,0,0,0,0,0,0,56,1,NA,2,NA,2,1,3,900,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,4,2,2,NA,NA,NA
4,"ICA",2,43,NA,3,2,1,2,0,3,0,3,0,3,0,0,0,0,0,0,0,0,9,1,NA,1,1,2,4,2,100,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
5,"ICA",1,47,NA,3,1,4,300,8,10,0,8,8,8,8,0,0,0,0,0,0,0,50,1,NA,2,NA,2,1,2,390,30,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,6,1,2,NA,NA,NA
5,"ICA",2,42,NA,3,1,4,500,0,6,6,7,7,7,7,0,0,0,0,0,0,0,40,1,NA,1,1,2,1,2,380,48,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
4,"ICA",1,24,NA,3,2,1,3,5,9,9,9,9,9,9,0,0,0,0,0,0,0,59,1,NA,1,1,2,1,2,350,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,2,NA,NA,2,NA,NA,1,4,350,1,1,3,2,2,NA,NA,NA
4,"ICA",1,56,NA,3,2,1,3,0,5,5,5,5,5,5,0,0,0,0,0,0,0,30,1,NA,2,NA,2,1,2,420,0,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,2,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,2,1,2,NA,NA,NA
4,"ICA",2,31,NA,3,1,2,30,0,8,8,8,8,8,8,0,0,0,0,0,0,0,48,1,NA,1,1,2,1,2,330,0,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
4,"ICA",1,66,NA,3,2,1,20,15,6,15,6,15,6,15,0,0,0,0,0,0,0,78,1,NA,1,2,2,1,2,405,60,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,4,1,2,NA,NA,NA
4,"ICA",1,55,NA,3,2,1,4,0,6,6,6,6,6,6,0,0,0,0,0,0,0,36,1,NA,1,1,2,1,2,360,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
4,"ICA",2,49,NA,3,1,5,501,0,8,8,8,8,8,0,0,0,0,0,0,0,0,40,2,48,2,NA,2,1,2,368,120,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,2,1,2,NA,NA,NA
4,"ICA",1,22,NA,3,1,2,35,0,8,10,8,15,5,10,0,0,0,0,0,0,0,56,1,NA,2,NA,2,1,3,900,0,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
4,"ICA",1,29,NA,3,2,1,3,8,8,8,8,8,8,8,0,0,0,0,0,0,0,56,1,NA,1,1,2,1,2,420,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
2,"ICA",1,26,NA,3,2,1,4,13,13,13,13,13,13,13,0,0,0,0,0,0,0,91,1,NA,2,NA,2,1,2,320,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,4,1,2,NA,NA,NA
2,"ICA",2,28,NA,3,2,3,80,8,10,10,10,10,10,10,0,0,0,0,0,0,0,68,1,NA,2,NA,2,1,2,260,0,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,4,1,2,NA,NA,NA
2,"ICA",2,44,NA,3,2,1,3,11,11,0,11,11,11,11,0,0,0,0,0,0,0,66,1,NA,2,NA,2,1,2,300,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,4,1,2,NA,NA,NA
2,"ICA",1,27,NA,3,2,1,18,8,12,0,8,8,8,8,0,0,0,0,0,0,0,52,1,NA,2,NA,2,1,3,620,180,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,5,1,2,NA,NA,NA
2,"ICA",1,17,NA,3,2,1,2,0,0,9,9,9,9,9,0,0,0,0,0,0,0,45,1,NA,2,NA,2,1,2,200,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
2,"ICA",2,36,NA,3,1,3,80,0,11,11,11,11,11,11,0,0,0,0,0,0,0,66,1,NA,2,NA,2,1,2,450,0,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
1,"ICA",1,36,NA,3,2,1,6,0,11,11,11,11,11,11,0,0,0,0,0,0,0,66,1,NA,2,NA,2,1,2,420,60,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,2,4,1,2,NA,NA,NA
1,"ICA",2,43,NA,6,2,1,1,0,3,3,3,3,3,3,0,0,0,0,0,0,0,18,1,NA,2,NA,2,1,4,400,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,2,4,2,2,NA,NA,NA
1,"ICA",1,18,NA,3,2,1,5,0,11,11,11,11,11,11,0,0,0,0,0,0,0,66,1,NA,2,NA,2,1,2,420,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
1,"ICA",1,32,NA,3,2,1,6,0,12,12,12,12,12,12,0,0,0,0,0,0,0,72,1,NA,2,NA,2,2,2,350,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,2,4,2,2,NA,NA,NA
1,"ICA",2,29,NA,3,2,3,54,0,11,11,11,11,11,11,0,0,0,0,0,0,0,66,1,NA,2,NA,2,1,3,600,0,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
1,"ICA",2,46,NA,3,2,1,5,8,0,0,0,0,9,12,0,0,0,0,0,0,0,29,1,NA,1,1,2,1,1,50,30,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
1,"ICA",1,38,NA,3,2,1,12,0,8,8,8,8,8,8,0,0,5,0,5,5,5,68,1,NA,2,NA,2,1,2,420,0,NA,NA,NA,240,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,2,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
1,"ICA",2,22,NA,3,2,3,58,0,8,8,8,8,8,8,0,0,0,0,0,0,0,48,1,NA,1,1,1,1,3,600,0,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA
1,"ICA",1,36,NA,3,2,1,8,0,10,10,10,10,10,10,0,0,0,0,0,0,0,60,1,NA,2,NA,2,1,2,450,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,3,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,1,3,2,2,NA,NA,NA
3,"ICA",1,50,NA,3,2,1,10,0,12,12,12,12,12,12,0,0,0,0,0,0,0,72,1,NA,2,NA,2,1,1,40,10,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,1,2,2,1,2,NA,NA,NA
